STATION,DATE,ENTRIES,EXITS
BRIARWOOD,03/21,3189821398,1846443651
BRIGHTON BEACH,12/20,2904636065,2515772180
BRIGHTON BEACH,01/21,14961582737,12968974308
BRIGHTON BEACH,02/21,13534699780,11730185590
BRIGHTON BEACH,03/21,12519555531,10825521830
BROAD CHANNEL,12/20,54098887,8756312
BROAD CHANNEL,01/21,279774112,45396123
BROAD CHANNEL,02/21,250058627,40756215
BROAD CHANNEL,03/21,235360057,38525806
BROAD ST,12/20,451269595,293796038
BROAD ST,01/21,2332270298,1520061518
BROAD ST,02/21,2124534703,1384410332
BROAD ST,03/21,1967139604,1280492218
BROADWAY,12/20,2959635339,1752925209
BROADWAY,01/21,16710714939,9821564605
BROADWAY,02/21,9918142444,7839284406
BROADWAY,03/21,7062577207,7102553219
BROADWAY JCT,12/20,2031200640,1893212776
BROADWAY JCT,01/21,8739427549,8515832866
BROADWAY JCT,02/21,7629927567,7561193597
BROADWAY JCT,03/21,7053255822,6991952001
BRONX PARK EAST,12/20,35819878839,15808672316
BRONX PARK EAST,01/21,185072034322,81679830899
BRONX PARK EAST,02/21,167165634943,73777752656
BRONX PARK EAST,03/21,156219759039,68946775352
BROOK AV,12/20,910433921,618892898
BROOK AV,01/21,4708232152,3195673685
BROOK AV,02/21,4266760232,2910547296
BROOK AV,03/21,3971813995,2715251401
BROOKLYN BRIDGE,12/20,17862851466,24151257430
BROOKLYN BRIDGE,01/21,91873929652,124191464205
BROOKLYN BRIDGE,02/21,83315341396,112719275080
BROOKLYN BRIDGE,03/21,77375246854,104681039268
BUHRE AV,12/20,328713431,239963607
BUHRE AV,01/21,1691708650,1234953949
BUHRE AV,02/21,1542877435,1131096037
BUHRE AV,03/21,1434460483,1054405092
BURKE AV,12/20,388696259,154045673
BURKE AV,01/21,2012008235,798221181
BURKE AV,02/21,1833465433,728579240
BURKE AV,03/21,1697322781,675598132
BURNSIDE AV,12/20,21990297340,36371426988
BURNSIDE AV,01/21,113018807706,186918499797
BURNSIDE AV,02/21,102647716992,169753728552
BURNSIDE AV,03/21,94719768686,156630286538
BUSHWICK AV,12/20,265381000,225127753
BUSHWICK AV,01/21,1370389941,1163353819
BUSHWICK AV,02/21,1243882298,1056124725
BUSHWICK AV,03/21,1143351342,971272402
CANAL ST,12/20,145638867723,195857209560
CANAL ST,01/21,747496646564,1003934220522
CANAL ST,02/21,679766263573,914195393127
CANAL ST,03/21,629353100955,847794506915
CANARSIE-ROCKAW,12/20,57399179576,37554616057
CANARSIE-ROCKAW,01/21,305044560871,199580925280
CANARSIE-ROCKAW,02/21,277174311163,181345940162
CANARSIE-ROCKAW,03/21,254224936860,166330906131
CARROLL ST,12/20,95282686514,67003973648
CARROLL ST,01/21,497552111315,349865568994
CARROLL ST,02/21,444670005506,312698332919
CARROLL ST,03/21,410271398350,288509266129
CASTLE HILL AV,12/20,912099022,857960945
CASTLE HILL AV,01/21,4719519623,4442207421
CASTLE HILL AV,02/21,4318242444,4064106794
CASTLE HILL AV,03/21,3992117772,3726712209
CATHEDRAL PKWY,12/20,3344992910,5671056766
CATHEDRAL PKWY,01/21,17330313121,29335496700
CATHEDRAL PKWY,02/21,15644274595,26496829544
CATHEDRAL PKWY,03/21,9857957603,15328730050
CENTRAL AV,12/20,310630142,329506989
CENTRAL AV,01/21,1590783026,1687994280
CENTRAL AV,02/21,1457171876,1547242793
CENTRAL AV,03/21,1357507669,1442485608
CENTRAL PK N110,12/20,13549102222,9659444860
CENTRAL PK N110,01/21,70010216587,49916617767
CENTRAL PK N110,02/21,65869593748,46976069437
CENTRAL PK N110,03/21,58359814164,41622241847
CHAMBERS ST,12/20,139137749151,93550716725
CHAMBERS ST,01/21,714750197785,479422160136
CHAMBERS ST,02/21,649320907793,435788096334
CHAMBERS ST,03/21,597727329547,400150289742
CHAUNCEY ST,12/20,258120365,97352585
CHAUNCEY ST,01/21,1336908660,505062597
CHAUNCEY ST,02/21,1212432319,459278066
CHAUNCEY ST,03/21,847153506,234117807
CHRISTOPHER ST,12/20,1511953502,855297655
CHRISTOPHER ST,01/21,7820760720,4429783158
CHRISTOPHER ST,02/21,7075572522,4015794700
CHRISTOPHER ST,03/21,6541450425,3721624909
CHURCH AV,12/20,43749462198,62306403651
CHURCH AV,01/21,226039553540,321871682444
CHURCH AV,02/21,205234679326,292415270776
CHURCH AV,03/21,189400520593,269958668835
CITY / BUS,12/20,124101926,99960396
CITY / BUS,01/21,656441004,542047839
CITY / BUS,02/21,601397576,490330841
CITY / BUS,03/21,559117999,457961906
CITY HALL,12/20,11820785845,1062419979
CITY HALL,01/21,61730746974,5548835079
CITY HALL,02/21,46832477423,4187126329
CITY HALL,03/21,22190458197,1910817087
CLARK ST,12/20,1001054062,963558026
CLARK ST,01/21,5175185140,4981249326
CLARK ST,02/21,4679149708,4503577776
CLARK ST,03/21,4321710992,4159337298
CLASSON AV,12/20,1845252466,501962483
CLASSON AV,01/21,9501401566,2598768823
CLASSON AV,02/21,8621179584,2355887288
CLASSON AV,03/21,7923032611,2180842688
CLEVELAND ST,12/20,388579618,392883868
CLEVELAND ST,01/21,2010763056,2034852324
CLEVELAND ST,02/21,1820728911,1845023799
CLEVELAND ST,03/21,1694959669,1719812363
CLINTON-WASH AV,12/20,6337505934,2666093770
CLINTON-WASH AV,01/21,33064215360,13915043185
CLINTON-WASH AV,02/21,29592368327,12461406125
CLINTON-WASH AV,03/21,27323588757,11515757993
CONEY IS-STILLW,12/20,23948751582,12239574823
CONEY IS-STILLW,01/21,125001918237,63892971564
CONEY IS-STILLW,02/21,112411349720,57466389094
CONEY IS-STILLW,03/21,103858843250,53109676967
CORTELYOU RD,12/20,369308075,135886356
CORTELYOU RD,01/21,1914371201,705226451
CORTELYOU RD,02/21,1738079975,641429828
CORTELYOU RD,03/21,1611954286,595919455
CORTLANDT ST,12/20,93901079625,33253550519
CORTLANDT ST,01/21,485162741294,171818746479
CORTLANDT ST,02/21,448518759495,158825333235
CORTLANDT ST,03/21,409518060757,145031179226
COURT SQ,12/20,101696863279,45897914905
COURT SQ,01/21,525442945358,237151291097
COURT SQ,02/21,474486922208,214218354258
COURT SQ,03/21,442069408839,198151754457
COURT SQ-23 ST,12/20,194409173,66883850
COURT SQ-23 ST,01/21,1005139226,346731776
COURT SQ-23 ST,02/21,916867270,317411480
COURT SQ-23 ST,03/21,851969030,296493130
CRESCENT ST,12/20,268733910,341020726
CRESCENT ST,01/21,1387479669,1762209923
CRESCENT ST,02/21,1251609622,1590580919
CRESCENT ST,03/21,1183389261,1505371900
CROWN HTS-UTICA,12/20,8688403361,3550274266
CROWN HTS-UTICA,01/21,44918049948,18372997316
CROWN HTS-UTICA,02/21,40612055706,16638678608
CROWN HTS-UTICA,03/21,37551885209,15433067143
CYPRESS AV,12/20,7035909744,9206447556
CYPRESS AV,01/21,36355960405,47570623260
CYPRESS AV,02/21,32843337625,42973026707
CYPRESS AV,03/21,30502463732,39908959097
CYPRESS HILLS,12/20,273606105,163875052
CYPRESS HILLS,01/21,1385732393,830615554
CYPRESS HILLS,02/21,1281211536,768285392
CYPRESS HILLS,03/21,1184526408,711378151
DEKALB AV,12/20,232480958655,155177053707
DEKALB AV,01/21,1211500275125,811328116187
DEKALB AV,02/21,1094283728714,732838072783
DEKALB AV,03/21,1009630951098,676154262381
DELANCEY/ESSEX,12/20,2726084156,2418369766
DELANCEY/ESSEX,01/21,13947678632,12408978709
DELANCEY/ESSEX,02/21,12628522068,11244117151
DELANCEY/ESSEX,03/21,11713670256,10434095028
DITMAS AV,12/20,2845985782,326421534
DITMAS AV,01/21,4966258515,1675937586
DITMAS AV,02/21,5737604546,1526159712
DITMAS AV,03/21,1840024084,1418381811
DYCKMAN ST,12/20,1585856166,221350005
DYCKMAN ST,01/21,8021397342,1137630875
DYCKMAN ST,02/21,7275703479,1049957935
DYCKMAN ST,03/21,6804710362,967509416
E 143/ST MARY'S,12/20,215845194,242326493
E 143/ST MARY'S,01/21,1115189050,1248959386
E 143/ST MARY'S,02/21,1010371304,1135029790
E 143/ST MARY'S,03/21,939932654,1056334417
E 149 ST,12/20,565580009,560815717
E 149 ST,01/21,2928040792,2904969251
E 149 ST,02/21,2653272404,2634784221
E 149 ST,03/21,2471516670,2456363076
E 180 ST,12/20,704590543,575382242
E 180 ST,01/21,3648979791,2981969186
E 180 ST,02/21,3308138115,2706564321
E 180 ST,03/21,3082939246,2525287948
EAST 105 ST,12/20,906993225,845216762
EAST 105 ST,01/21,4689695463,4371983754
EAST 105 ST,02/21,4240613854,3955561447
EAST 105 ST,03/21,3942138558,3679072025
EAST BROADWAY,12/20,5660323090,1659969899
EAST BROADWAY,01/21,29540767442,8664341993
EAST BROADWAY,02/21,26827000428,7900770638
EAST BROADWAY,03/21,23679296479,7044281242
EASTCHSTER/DYRE,12/20,76041250324,82194457440
EASTCHSTER/DYRE,01/21,392884143488,424678028831
EASTCHSTER/DYRE,02/21,352756980097,381306454952
EASTCHSTER/DYRE,03/21,329527147842,356199141388
EASTN PKWY-MUSM,12/20,41163402890,5198394329
EASTN PKWY-MUSM,01/21,212671845686,26854460300
EASTN PKWY-MUSM,02/21,192102103733,24268874031
EASTN PKWY-MUSM,03/21,178384453542,22541584654
ELDER AV,12/20,490285754,471449375
ELDER AV,01/21,2541455329,2446794971
ELDER AV,02/21,2321236877,2239133606
ELDER AV,03/21,2140456632,2068704540
ELMHURST AV,12/20,70270749199,95895924803
ELMHURST AV,01/21,363074234443,495464925378
ELMHURST AV,02/21,325998764979,444856116200
ELMHURST AV,03/21,300632348017,410228799064
EUCLID AV,12/20,769773602,287256311
EUCLID AV,01/21,3986905152,1489980450
EUCLID AV,02/21,3619239455,1353996295
EUCLID AV,03/21,3353946308,1256350500
EXCHANGE PLACE,12/20,120849004,101290474
EXCHANGE PLACE,01/21,642847962,537181281
EXCHANGE PLACE,02/21,589219592,498467542
EXCHANGE PLACE,03/21,553067446,474504992
FAR ROCKAWAY,12/20,148055700,193108741
FAR ROCKAWAY,01/21,770834280,1005779927
FAR ROCKAWAY,02/21,704156175,919345797
FAR ROCKAWAY,03/21,655932913,856655273
FLATBUSH AV-B.C,12/20,51195017200,29933479975
FLATBUSH AV-B.C,01/21,264517154845,154668352771
FLATBUSH AV-B.C,02/21,238947251389,139726846493
FLATBUSH AV-B.C,03/21,221909209527,129770919181
FLUSHING AV,12/20,2159809480,1476373473
FLUSHING AV,01/21,11172421416,7641081519
FLUSHING AV,02/21,10110946425,6921270257
FLUSHING AV,03/21,9451747510,6470177112
FLUSHING-MAIN,12/20,5868374472,4892427420
FLUSHING-MAIN,01/21,30671245487,26510322156
FLUSHING-MAIN,02/21,27907809530,29785017603
FLUSHING-MAIN,03/21,18762776493,24322159470
FORDHAM RD,12/20,66397726573,14361095961
FORDHAM RD,01/21,342897485472,74145753162
FORDHAM RD,02/21,315210566760,68129811057
FORDHAM RD,03/21,289452210882,62584809201
FOREST AVE,12/20,419420735,427015754
FOREST AVE,01/21,2171336463,2210491699
FOREST AVE,02/21,1967791629,2003062473
FOREST AVE,03/21,1833235204,1866052842
FOREST HILLS 71,12/20,3041644561,2343893682
FOREST HILLS 71,01/21,15695389744,12090728941
FOREST HILLS 71,02/21,14214300563,11004732224
FOREST HILLS 71,03/21,13195704731,10240754194
FRANKLIN AV,12/20,25035010165,80989742888
FRANKLIN AV,01/21,128491968167,416183910000
FRANKLIN AV,02/21,116901778158,378019057274
FRANKLIN AV,03/21,98968767812,348638155280
FRANKLIN ST,12/20,1020848968,320923461
FRANKLIN ST,01/21,5273396776,1657121051
FRANKLIN ST,02/21,4769520456,1502539774
FRANKLIN ST,03/21,4410392414,1392835937
FREEMAN ST,12/20,6350882204,950905991
FREEMAN ST,01/21,33742566893,5013752842
FREEMAN ST,02/21,30484104848,4537443775
FREEMAN ST,03/21,28143496791,4204422877
FRESH POND RD,12/20,948831248,513832940
FRESH POND RD,01/21,5048636493,2738560262
FRESH POND RD,02/21,4569395515,2485465344
FRESH POND RD,03/21,4251447536,2318933860
FT HAMILTON PKY,12/20,20773137681,5748907924
FT HAMILTON PKY,01/21,107405372077,29770154248
FT HAMILTON PKY,02/21,96957896175,26840016711
FT HAMILTON PKY,03/21,65902328771,18898315913
FULTON ST,12/20,114970459141,142627572431
FULTON ST,01/21,596705871578,737186885686
FULTON ST,02/21,538949620734,666004443610
FULTON ST,03/21,499962335857,617852962584
GATES AV,12/20,236491018,85230003
GATES AV,01/21,1227935949,444165275
GATES AV,02/21,1119131689,407235071
GATES AV,03/21,1048079039,383379597
GRAHAM AV,12/20,1495420828,873703546
GRAHAM AV,01/21,7733276004,4522288408
GRAHAM AV,02/21,6995506081,4097163147
GRAHAM AV,03/21,6463962660,3791730876
GRAND ARMY PLAZ,12/20,1136312537,585107358
GRAND ARMY PLAZ,01/21,5875334529,3025461487
GRAND ARMY PLAZ,02/21,3959819663,1913852584
GRAND ARMY PLAZ,03/21,3100827301,1430603364
GRAND ST,12/20,11815015275,53419698277
GRAND ST,01/21,34227784872,118521342884
GRAND ST,02/21,15302404737,13428886286
GRAND ST,03/21,13865152085,12178493378
GRAND-NEWTOWN,12/20,3130504359,35760297969
GRAND-NEWTOWN,01/21,16187645985,184774918293
GRAND-NEWTOWN,02/21,14641792600,166913996678
GRAND-NEWTOWN,03/21,13527658991,154016788696
GRANT AV,12/20,44343211750,64086215272
GRANT AV,01/21,227882324786,329340375436
GRANT AV,02/21,206948561255,299085698366
GRANT AV,03/21,190942364137,275951527135
GRD CNTRL-42 ST,12/20,88165623506,121064095606
GRD CNTRL-42 ST,01/21,453661702549,623122374009
GRD CNTRL-42 ST,02/21,411594848775,565082583530
GRD CNTRL-42 ST,03/21,383304846714,526248345024
GREENPOINT AV,12/20,821619973,570684821
GREENPOINT AV,01/21,4784268779,3321627595
GREENPOINT AV,02/21,3654293047,2545187591
GREENPOINT AV,03/21,3493064637,2437132941
GROVE STREET,12/20,135422095,149439306
GROVE STREET,01/21,693327227,767041951
GROVE STREET,02/21,626589608,705502904
GROVE STREET,03/21,579274041,663909688
GUN HILL RD,12/20,101459895800,90095310541
GUN HILL RD,01/21,510982910277,453314649861
GUN HILL RD,02/21,458260627374,406810726425
GUN HILL RD,03/21,428085532766,380031407671
HALSEY ST,12/20,4469088010,2341514726
HALSEY ST,01/21,23112600610,12115265783
HALSEY ST,02/21,21005935363,10989398457
HALSEY ST,03/21,19216094010,10078842365
HARLEM 148 ST,12/20,445993183,356947406
HARLEM 148 ST,01/21,2307736730,1848307438
HARLEM 148 ST,02/21,2089451268,1675488307
HARLEM 148 ST,03/21,1932378223,1551141375
HARRISON,12/20,67034217,66246583
HARRISON,01/21,350067929,345160776
HARRISON,02/21,322855728,317054753
HARRISON,03/21,298401106,288223284
HEWES ST,12/20,476708561,219711047
HEWES ST,01/21,2505650375,1157034155
HEWES ST,02/21,2231694969,1033889763
HEWES ST,03/21,2076442157,965041514
HIGH ST,12/20,99176649523,133296051307
HIGH ST,01/21,442935293221,528725989433
HIGH ST,02/21,323875040506,302120490145
HIGH ST,03/21,298770609324,278617418961
HOUSTON ST,12/20,1429390592,1433983333
HOUSTON ST,01/21,7391288784,7414743114
HOUSTON ST,02/21,6683365892,6705669588
HOUSTON ST,03/21,6208967314,6235033083
HOWARD BCH JFK,12/20,298988977,89698911
HOWARD BCH JFK,01/21,1515631024,397838130
HOWARD BCH JFK,02/21,1400921958,420698711
HOWARD BCH JFK,03/21,1300427512,392743968
HOYT ST,12/20,1050700061,764586781
HOYT ST,01/21,5434211035,3957161585
HOYT ST,02/21,4916905401,3584337850
HOYT ST,03/21,4544543104,3316507632
HOYT-SCHER,12/20,1644849888,1598390981
HOYT-SCHER,01/21,8496364646,8256700816
HOYT-SCHER,02/21,7697621265,7486537496
HOYT-SCHER,03/21,7114236337,6922923963
HUNTERS PT AV,12/20,21912705709,21943764080
HUNTERS PT AV,01/21,113219588626,113380480809
HUNTERS PT AV,02/21,102268631891,102414658611
HUNTERS PT AV,03/21,96186672439,96324639150
HUNTS POINT AV,12/20,65441453731,105626166806
HUNTS POINT AV,01/21,338125230485,545748305204
HUNTS POINT AV,02/21,305417367083,492953627644
HUNTS POINT AV,03/21,283614029052,457760248678
INTERVALE AV,12/20,441649507,409312773
INTERVALE AV,01/21,2285413971,2119499671
INTERVALE AV,02/21,2069441153,1921275728
INTERVALE AV,03/21,1914220481,1779067374
INWOOD-207 ST,12/20,10930129323,1119303668
INWOOD-207 ST,01/21,55044177910,5685023943
INWOOD-207 ST,02/21,49673465174,5134356107
INWOOD-207 ST,03/21,46747596208,4850255248
JACKSON AV,12/20,119679150698,10288044298
JACKSON AV,01/21,608377218867,52299619258
JACKSON AV,02/21,558515406879,48014352957
JACKSON AV,03/21,469546856848,40725580685
JAMAICA 179 ST,12/20,50112692312,13373799333
JAMAICA 179 ST,01/21,258861678895,69068602597
JAMAICA 179 ST,02/21,233906879398,62438287546
JAMAICA 179 ST,03/21,214590985523,57332083958
JAMAICA CENTER,12/20,46830716334,2597245853
JAMAICA CENTER,01/21,243255817792,13488606782
JAMAICA CENTER,02/21,219878586216,12241695584
JAMAICA CENTER,03/21,196469170817,10946623320
JAMAICA VAN WK,12/20,613127188,665164118
JAMAICA VAN WK,01/21,3173045999,3443264215
JAMAICA VAN WK,02/21,2873625638,3119736337
JAMAICA VAN WK,03/21,2675303080,2905685808
JAY ST-METROTEC,12/20,25624734581,31432120498
JAY ST-METROTEC,01/21,136626190790,163111430296
JAY ST-METROTEC,02/21,119484713068,146786528560
JAY ST-METROTEC,03/21,110681844037,135447275029
JEFFERSON ST,12/20,652232116,362697670
JEFFERSON ST,01/21,2252801168,1251753174
JEFFERSON ST,02/21,2043799171,1134288767
JEFFERSON ST,03/21,1894086173,1050464986
JFK JAMAICA CT1,12/20,124002699,87943108
JFK JAMAICA CT1,01/21,628975940,455249437
JFK JAMAICA CT1,02/21,520967533,373877737
JFK JAMAICA CT1,03/21,437003538,323145016
JKSN HT-ROOSVLT,12/20,5295226625,3750435457
JKSN HT-ROOSVLT,01/21,34286765751,24102354357
JKSN HT-ROOSVLT,02/21,22801292088,13526274360
JKSN HT-ROOSVLT,03/21,20462222860,11872464007
JOURNAL SQUARE,12/20,195191606,173060980
JOURNAL SQUARE,01/21,1025843026,911091186
JOURNAL SQUARE,02/21,818347139,823647687
JOURNAL SQUARE,03/21,770312527,785609208
JUNCTION BLVD,12/20,2250773487,2698512048
JUNCTION BLVD,01/21,11651597628,13967985549
JUNCTION BLVD,02/21,10563694724,12636305077
JUNCTION BLVD,03/21,9796815102,11732835466
JUNIUS ST,12/20,553638368,391564017
JUNIUS ST,01/21,2862778594,2027057985
JUNIUS ST,02/21,2589092001,1836525811
JUNIUS ST,03/21,2391832438,1699469724
KEW GARDENS,12/20,4351075981,3830086003
KEW GARDENS,01/21,22937995679,20249927494
KEW GARDENS,02/21,20325306788,17923622244
KEW GARDENS,03/21,18663973219,16386737063
KINGS HWY,12/20,76924098860,74186049426
KINGS HWY,01/21,399921920266,383913395873
KINGS HWY,02/21,361742615098,347070086894
KINGS HWY,03/21,334355960800,321090766895
KINGSBRIDGE RD,12/20,46923811218,48933506310
KINGSBRIDGE RD,01/21,242095949153,252228366068
KINGSBRIDGE RD,02/21,219021827197,228399788480
KINGSBRIDGE RD,03/21,203363032506,212091274975
KINGSTON AV,12/20,1300765536,1115674490
KINGSTON AV,01/21,6710785400,5757193753
KINGSTON AV,02/21,6069857129,5211912239
KINGSTON AV,03/21,4517012016,4071639356
KINGSTON-THROOP,12/20,504834766,517186822
KINGSTON-THROOP,01/21,2495744652,2408163186
KINGSTON-THROOP,02/21,1945058143,1462932017
KINGSTON-THROOP,03/21,1799492148,1353096592
KNICKERBOCKER,12/20,478634312,452552662
KNICKERBOCKER,01/21,2477083291,2343574836
KNICKERBOCKER,02/21,2243358893,2124772255
KNICKERBOCKER,03/21,2088770823,1980668215
KOSCIUSZKO ST,12/20,558716567,274909732
KOSCIUSZKO ST,01/21,2891554018,1424093639
KOSCIUSZKO ST,02/21,2618900361,1291655712
KOSCIUSZKO ST,03/21,2438596219,1204410307
LACKAWANNA,12/20,52867366,49098998
LACKAWANNA,01/21,274726494,260107454
LACKAWANNA,02/21,251023153,240443311
LACKAWANNA,03/21,235494853,228118157
LAFAYETTE AV,12/20,71363227206,11830040798
LAFAYETTE AV,01/21,368643582310,61034712101
LAFAYETTE AV,02/21,334932753729,55405275018
LAFAYETTE AV,03/21,309172324782,51146589075
LEXINGTON AV/53,12/20,96174751892,121934700935
LEXINGTON AV/53,01/21,496914415784,630012710152
LEXINGTON AV/53,02/21,447359466108,567972736426
LEXINGTON AV/53,03/21,413321524128,524414636839
LEXINGTON AV/63,12/20,64669171692,3032770693
LEXINGTON AV/63,01/21,334112272507,15669105761
LEXINGTON AV/63,02/21,298383495768,14243333918
LEXINGTON AV/63,03/21,276809296086,13205910541
LIBERTY AV,12/20,265803624,98972277
LIBERTY AV,01/21,1376184185,513549263
LIBERTY AV,02/21,1247269653,467112559
LIBERTY AV,03/21,1162074337,436694874
LIVONIA AV,12/20,291921821,114931014
LIVONIA AV,01/21,1511428240,596626656
LIVONIA AV,02/21,1369368126,542416244
LIVONIA AV,03/21,1272747407,504835068
LONGWOOD AV,12/20,4133120434,4692871549
