STATION,DATE,ENTRIES,EXITS
79 St,09/19,537058.0,237680.0
79 St,10/19,586957.0,266912.0
79 St,11/19,583197.0,261207.0
79 St,12/19,591583.0,266013.0
8 Av,01/20,1379225.0,1211582.0
8 Av,02/20,1342155.0,1250939.0
8 Av,03/20,629825.0,594433.0
8 Av,04/20,65866.0,75582.0
8 Av,05/20,90492.0,104752.0
8 Av,06/20,166416.0,185237.0
8 Av,07/20,254508.0,280507.0
8 Av,08/20,288341.0,326430.0
8 Av,09/20,349266.0,395434.0
8 Av,10/20,388016.0,434833.0
8 Av,11/20,341367.0,392910.0
8 Av,12/20,268141.0,310319.0
8 Av,01/19,1479629.0,1102421.0
8 Av,02/19,1309465.0,1013071.0
8 Av,03/19,1507029.0,1169888.0
8 Av,04/19,1559929.0,1228768.0
8 Av,05/19,1625016.0,1305140.0
8 Av,06/19,1594659.0,1291055.0
8 Av,07/19,1508703.0,1196592.0
8 Av,08/19,1456127.0,1206739.0
8 Av,09/19,1537796.0,1388162.0
8 Av,10/19,1656343.0,1480156.0
8 Av,11/19,1467418.0,1357098.0
8 Av,12/19,1497543.0,1377656.0
8 St - NYU,01/20,402011.0,310614.0
8 St - NYU,02/20,419510.0,305891.0
8 St - NYU,03/20,190908.0,140492.0
8 St - NYU,04/20,12692.0,12677.0
8 St - NYU,05/20,18199.0,17864.0
8 St - NYU,06/20,33763.0,29291.0
8 St - NYU,07/20,46152.0,44129.0
8 St - NYU,08/20,64903.0,60058.0
8 St - NYU,09/20,76143.0,73067.0
8 St - NYU,10/20,83918.0,87521.0
8 St - NYU,11/20,73861.0,78527.0
8 St - NYU,12/20,55475.0,58208.0
8 St - NYU,01/19,416466.0,314854.0
8 St - NYU,02/19,460212.0,323948.0
8 St - NYU,03/19,434948.0,330454.0
8 St - NYU,04/19,517811.0,341362.0
8 St - NYU,05/19,487861.0,347037.0
8 St - NYU,06/19,440698.0,323422.0
8 St - NYU,07/19,437248.0,317057.0
8 St - NYU,08/19,426768.0,302348.0
8 St - NYU,09/19,445073.0,281883.0
8 St - NYU,10/19,484866.0,298474.0
8 St - NYU,11/19,483121.0,291661.0
8 St - NYU,12/19,437165.0,328915.0
80 St,01/20,102933.0,57932.0
80 St,02/20,97026.0,55072.0
80 St,03/20,64534.0,36742.0
80 St,04/20,11770.0,7521.0
80 St,05/20,16432.0,10158.0
80 St,06/20,26163.0,15612.0
80 St,07/20,33909.0,20892.0
80 St,08/20,35973.0,22691.0
80 St,09/20,43074.0,25022.0
80 St,10/20,46311.0,23437.0
80 St,11/20,41055.0,25145.0
80 St,12/20,32693.0,20839.0
80 St,01/19,108546.0,62551.0
80 St,02/19,101869.0,58423.0
80 St,03/19,114998.0,66222.0
80 St,04/19,110225.0,62886.0
80 St,05/19,114511.0,65124.0
80 St,06/19,110656.0,61941.0
80 St,07/19,108991.0,59102.0
80 St,08/19,109824.0,60186.0
80 St,09/19,110741.0,60686.0
80 St,10/19,122659.0,67300.0
80 St,11/19,111585.0,62542.0
80 St,12/19,98005.0,53800.0
81 St - Museum of Natural History,01/20,316791.0,256788.0
81 St - Museum of Natural History,02/20,292731.0,247025.0
81 St - Museum of Natural History,03/20,140374.0,123726.0
81 St - Museum of Natural History,04/20,10367.0,12686.0
81 St - Museum of Natural History,05/20,14825.0,17267.0
81 St - Museum of Natural History,06/20,29350.0,31320.0
81 St - Museum of Natural History,07/20,43175.0,47452.0
81 St - Museum of Natural History,08/20,50770.0,56147.0
81 St - Museum of Natural History,09/20,70298.0,76078.0
81 St - Museum of Natural History,10/20,83089.0,89459.0
81 St - Museum of Natural History,11/20,74033.0,83615.0
81 St - Museum of Natural History,12/20,55818.0,62376.0
81 St - Museum of Natural History,01/19,314617.0,265872.0
81 St - Museum of Natural History,02/19,270037.0,207084.0
81 St - Museum of Natural History,03/19,338960.0,293404.0
81 St - Museum of Natural History,04/19,391205.0,329294.0
81 St - Museum of Natural History,05/19,402911.0,326499.0
81 St - Museum of Natural History,06/19,405503.0,331604.0
81 St - Museum of Natural History,07/19,380643.0,338520.0
81 St - Museum of Natural History,08/19,411206.0,333345.0
81 St - Museum of Natural History,09/19,366862.0,296910.0
81 St - Museum of Natural History,10/19,407299.0,330722.0
81 St - Museum of Natural History,11/19,345905.0,279196.0
81 St - Museum of Natural History,12/19,381114.0,307938.0
82 St - Jackson Hts,01/20,409583.0,492488.0
82 St - Jackson Hts,02/20,387489.0,464472.0
82 St - Jackson Hts,03/20,241453.0,286136.0
82 St - Jackson Hts,04/20,36895.0,51039.0
82 St - Jackson Hts,05/20,61191.0,84706.0
82 St - Jackson Hts,06/20,95594.0,139145.0
82 St - Jackson Hts,07/20,128591.0,193936.0
82 St - Jackson Hts,08/20,137475.0,205394.0
82 St - Jackson Hts,09/20,183351.0,261255.0
82 St - Jackson Hts,10/20,197498.0,279178.0
82 St - Jackson Hts,11/20,189923.0,265393.0
82 St - Jackson Hts,12/20,153206.0,215095.0
82 St - Jackson Hts,01/19,374131.0,435445.0
82 St - Jackson Hts,02/19,358367.0,424166.0
82 St - Jackson Hts,03/19,387899.0,474366.0
82 St - Jackson Hts,04/19,412095.0,493614.0
82 St - Jackson Hts,05/19,431488.0,511773.0
82 St - Jackson Hts,06/19,420206.0,499609.0
82 St - Jackson Hts,07/19,404532.0,497751.0
82 St - Jackson Hts,08/19,417259.0,508440.0
82 St - Jackson Hts,09/19,434664.0,518029.0
82 St - Jackson Hts,10/19,453687.0,531974.0
82 St - Jackson Hts,11/19,423413.0,495014.0
82 St - Jackson Hts,12/19,419034.0,488946.0
85 St - Forest Pkwy,01/20,93480.0,48059.0
85 St - Forest Pkwy,02/20,92953.0,47344.0
85 St - Forest Pkwy,03/20,63542.0,32874.0
85 St - Forest Pkwy,04/20,13167.0,8247.0
85 St - Forest Pkwy,05/20,18822.0,11838.0
85 St - Forest Pkwy,06/20,27925.0,17296.0
85 St - Forest Pkwy,07/20,32810.0,19831.0
85 St - Forest Pkwy,08/20,38337.0,23151.0
85 St - Forest Pkwy,09/20,44024.0,25618.0
85 St - Forest Pkwy,10/20,45500.0,24665.0
85 St - Forest Pkwy,11/20,44189.0,24683.0
85 St - Forest Pkwy,12/20,36500.0,20495.0
85 St - Forest Pkwy,01/19,88107.0,43941.0
85 St - Forest Pkwy,02/19,71800.0,36340.0
85 St - Forest Pkwy,03/19,84768.0,42993.0
85 St - Forest Pkwy,04/19,88868.0,43576.0
85 St - Forest Pkwy,05/19,84524.0,41623.0
85 St - Forest Pkwy,06/19,90219.0,44431.0
85 St - Forest Pkwy,07/19,95001.0,48705.0
85 St - Forest Pkwy,08/19,87877.0,46319.0
85 St - Forest Pkwy,09/19,92840.0,48494.0
85 St - Forest Pkwy,10/19,103377.0,53057.0
85 St - Forest Pkwy,11/19,97183.0,50427.0
85 St - Forest Pkwy,12/19,92722.0,47456.0
86 St,01/20,2902874.0,2590349.0
86 St,02/20,2682044.0,2427681.0
86 St,03/20,1422798.0,1331166.0
86 St,04/20,207274.0,247059.0
86 St,05/20,264741.0,316111.0
86 St,06/20,438316.0,505693.0
86 St,07/20,607484.0,710097.0
86 St,08/20,657936.0,779003.0
86 St,09/20,835055.0,950597.0
86 St,10/20,945651.0,1067170.0
86 St,11/20,850227.0,974827.0
86 St,12/20,702266.0,800389.0
86 St,01/19,2841317.0,2455179.0
86 St,02/19,2648411.0,2249218.0
86 St,03/19,2974870.0,2528770.0
86 St,04/19,3032592.0,2608189.0
86 St,05/19,3147472.0,2684287.0
86 St,06/19,2920831.0,2480949.0
86 St,07/19,2765088.0,2411451.0
86 St,08/19,2698021.0,2431816.0
86 St,09/19,2934247.0,2600226.0
86 St,10/19,3218603.0,2845771.0
86 St,11/19,2971378.0,2605348.0
86 St,12/19,2939400.0,2586924.0
88 St,01/20,69751.0,28444.0
88 St,02/20,64948.0,27603.0
88 St,03/20,43622.0,19122.0
88 St,04/20,8643.0,4282.0
88 St,05/20,12157.0,5365.0
88 St,06/20,19817.0,8596.0
88 St,07/20,24742.0,11129.0
88 St,08/20,27103.0,11712.0
88 St,09/20,30286.0,13226.0
88 St,10/20,32530.0,6368.0
88 St,11/20,28582.0,18535.0
88 St,12/20,23571.0,20345.0
88 St,01/19,71438.0,29628.0
88 St,02/19,66826.0,28353.0
88 St,03/19,74394.0,31285.0
88 St,04/19,73276.0,29913.0
88 St,05/19,76598.0,31317.0
88 St,06/19,73284.0,29508.0
88 St,07/19,71033.0,28766.0
88 St,08/19,72370.0,29043.0
88 St,09/19,73154.0,29133.0
88 St,10/19,80007.0,31673.0
88 St,11/19,72202.0,29454.0
88 St,12/19,64637.0,26431.0
9 Av,01/20,147397.0,154182.0
9 Av,02/20,140011.0,144933.0
9 Av,03/20,85121.0,88029.0
9 Av,04/20,16146.0,18861.0
9 Av,05/20,25118.0,28378.0
9 Av,06/20,39819.0,43574.0
9 Av,07/20,51342.0,57143.0
9 Av,08/20,54800.0,61986.0
9 Av,09/20,65431.0,70986.0
9 Av,10/20,69924.0,89399.0
9 Av,11/20,63136.0,66450.0
9 Av,12/20,50469.0,48456.0
9 Av,01/19,138108.0,142242.0
9 Av,02/19,127025.0,131650.0
9 Av,03/19,145888.0,151222.0
9 Av,04/19,130313.0,134191.0
9 Av,05/19,153037.0,156800.0
9 Av,06/19,136073.0,145271.0
9 Av,07/19,143664.0,151767.0
9 Av,08/19,144712.0,153531.0
9 Av,09/19,150305.0,147049.0
9 Av,10/19,157780.0,148515.0
9 Av,11/19,148357.0,150931.0
9 Av,12/19,147664.0,151244.0
9 St,01/20,122396.0,107256.0
9 St,02/20,142469.0,144158.0
9 St,03/20,62646.0,71067.0
9 St,04/20,5219.0,9767.0
9 St,05/20,8414.0,13476.0
9 St,06/20,14724.0,21279.0
9 St,07/20,21613.0,29959.0
9 St,08/20,26112.0,35296.0
9 St,09/20,33629.0,44564.0
9 St,10/20,35355.0,46178.0
9 St,11/20,30713.0,39860.0
9 St,12/20,21397.0,28286.0
9 St,01/19,451331.0,428235.0
9 St,02/19,435391.0,412340.0
9 St,03/19,499876.0,472070.0
9 St,04/19,488410.0,450723.0
9 St,05/19,505983.0,491039.0
9 St,06/19,479296.0,457066.0
9 St,07/19,457370.0,446082.0
9 St,08/19,461253.0,447055.0
9 St,09/19,505013.0,485731.0
9 St,10/19,537609.0,518314.0
9 St,11/19,489598.0,471831.0
9 St,12/19,448707.0,433699.0
90 St - Elmhurst Av,01/20,439707.0,209458.0
90 St - Elmhurst Av,02/20,415811.0,195140.0
90 St - Elmhurst Av,03/20,271943.0,142436.0
90 St - Elmhurst Av,04/20,50296.0,33948.0
90 St - Elmhurst Av,05/20,83605.0,53742.0
90 St - Elmhurst Av,06/20,129705.0,81962.0
90 St - Elmhurst Av,07/20,169674.0,106361.0
90 St - Elmhurst Av,08/20,177564.0,112165.0
90 St - Elmhurst Av,09/20,212393.0,132052.0
90 St - Elmhurst Av,10/20,227364.0,133918.0
90 St - Elmhurst Av,11/20,213466.0,132336.0
90 St - Elmhurst Av,12/20,171860.0,109304.0
90 St - Elmhurst Av,01/19,424415.0,194603.0
90 St - Elmhurst Av,02/19,392551.0,182554.0
90 St - Elmhurst Av,03/19,434617.0,203429.0
90 St - Elmhurst Av,04/19,443848.0,209213.0
90 St - Elmhurst Av,05/19,464704.0,219512.0
90 St - Elmhurst Av,06/19,440905.0,209849.0
90 St - Elmhurst Av,07/19,433976.0,202447.0
90 St - Elmhurst Av,08/19,446841.0,216088.0
90 St - Elmhurst Av,09/19,454701.0,219483.0
90 St - Elmhurst Av,10/19,479050.0,228083.0
90 St - Elmhurst Av,11/19,446490.0,206062.0
90 St - Elmhurst Av,12/19,439959.0,200365.0
96 St,01/20,2114867.0,1702686.0
96 St,02/20,1963986.0,1580221.0
96 St,03/20,1109333.0,931444.0
96 St,04/20,205744.0,226574.0
96 St,05/20,250469.0,277581.0
96 St,06/20,370064.0,387488.0
96 St,07/20,480872.0,500414.0
96 St,08/20,520580.0,557101.0
96 St,09/20,636181.0,646473.0
96 St,10/20,732330.0,744429.0
96 St,11/20,645171.0,668493.0
96 St,12/20,524190.0,548052.0
96 St,01/19,2123416.0,1651315.0
96 St,02/19,1976836.0,1524622.0
96 St,03/19,2240804.0,1725162.0
96 St,04/19,2208815.0,1715622.0
96 St,05/19,2335267.0,1807784.0
96 St,06/19,2289808.0,1882031.0
96 St,07/19,2177479.0,1824345.0
96 St,08/19,1954110.0,1612102.0
96 St,09/19,2168107.0,1700537.0
96 St,10/19,2381095.0,1828903.0
96 St,11/19,2196561.0,1719108.0
96 St,12/19,2086914.0,1683960.0
Alabama Av,01/20,54354.0,62424.0
Alabama Av,02/20,53797.0,59963.0
Alabama Av,03/20,41150.0,47208.0
Alabama Av,04/20,12904.0,18837.0
Alabama Av,05/20,15141.0,23191.0
Alabama Av,06/20,18531.0,27028.0
Alabama Av,07/20,21783.0,32043.0
Alabama Av,08/20,22296.0,33340.0
Alabama Av,09/20,28338.0,36917.0
Alabama Av,10/20,29850.0,38792.0
Alabama Av,11/20,28337.0,36274.0
Alabama Av,12/20,22964.0,29355.0
Alabama Av,01/19,52738.0,57003.0
Alabama Av,02/19,50865.0,53483.0
Alabama Av,03/19,57408.0,59323.0
Alabama Av,04/19,56450.0,56660.0
Alabama Av,05/19,53143.0,54474.0
Alabama Av,06/19,55397.0,60484.0
Alabama Av,07/19,57599.0,63289.0
Alabama Av,08/19,52643.0,57383.0
Alabama Av,09/19,55015.0,58468.0
Alabama Av,10/19,59590.0,62926.0
Alabama Av,11/19,56302.0,61340.0
Alabama Av,12/19,52298.0,58637.0
Allerton Av,01/20,134400.0,59678.0
Allerton Av,02/20,129140.0,57539.0
Allerton Av,03/20,92592.0,44877.0
Allerton Av,04/20,25240.0,18937.0
Allerton Av,05/20,29756.0,22689.0
Allerton Av,06/20,38145.0,26476.0
Allerton Av,07/20,36365.0,26346.0
Allerton Av,08/20,41116.0,28189.0
Allerton Av,09/20,54909.0,34022.0
Allerton Av,10/20,61024.0,36364.0
Allerton Av,11/20,45625.0,30126.0
Allerton Av,12/20,45285.0,27285.0
Allerton Av,01/19,130901.0,54240.0
Allerton Av,02/19,124030.0,54033.0
Allerton Av,03/19,143018.0,60973.0
Allerton Av,04/19,141266.0,59019.0
Allerton Av,05/19,139887.0,64724.0
Allerton Av,06/19,135131.0,59675.0
Allerton Av,07/19,134671.0,59416.0
Allerton Av,08/19,129075.0,58016.0
Allerton Av,09/19,137058.0,57293.0
Allerton Av,10/19,149407.0,60177.0
Allerton Av,11/19,134892.0,54589.0
Allerton Av,12/19,132219.0,55463.0
Aqueduct - N Conduit Av,01/20,21585.0,45129.0
Aqueduct - N Conduit Av,02/20,20464.0,42790.0
Aqueduct - N Conduit Av,03/20,13408.0,23248.0
Aqueduct - N Conduit Av,04/20,2476.0,3750.0
Aqueduct - N Conduit Av,05/20,3322.0,4526.0
Aqueduct - N Conduit Av,06/20,5087.0,6457.0
Aqueduct - N Conduit Av,07/20,6428.0,7994.0
Aqueduct - N Conduit Av,08/20,6566.0,8574.0
Aqueduct - N Conduit Av,09/20,8560.0,20581.0
Aqueduct - N Conduit Av,10/20,9205.0,17899.0
Aqueduct - N Conduit Av,11/20,8433.0,19852.0
Aqueduct - N Conduit Av,12/20,6364.0,15598.0
Aqueduct - N Conduit Av,01/19,22338.0,44984.0
Aqueduct - N Conduit Av,02/19,20367.0,43195.0
Aqueduct - N Conduit Av,03/19,23525.0,50189.0
Aqueduct - N Conduit Av,04/19,23460.0,47433.0
Aqueduct - N Conduit Av,05/19,22200.0,43131.0
Aqueduct - N Conduit Av,06/19,22912.0,51552.0
Aqueduct - N Conduit Av,07/19,23126.0,53242.0
Aqueduct - N Conduit Av,08/19,22959.0,54156.0
Aqueduct - N Conduit Av,09/19,23562.0,51540.0
Aqueduct - N Conduit Av,10/19,25280.0,50862.0
Aqueduct - N Conduit Av,11/19,22710.0,48146.0
Aqueduct - N Conduit Av,12/19,20776.0,42131.0
Aqueduct Racetrack,01/20,44157.0,4931.0
Aqueduct Racetrack,02/20,39851.0,4519.0
Aqueduct Racetrack,03/20,17819.0,2580.0
Aqueduct Racetrack,04/20,504.0,331.0
Aqueduct Racetrack,05/20,494.0,378.0
Aqueduct Racetrack,06/20,790.0,724.0
Aqueduct Racetrack,07/20,1130.0,621.0
Aqueduct Racetrack,08/20,1049.0,596.0
Aqueduct Racetrack,09/20,14724.0,2604.0
Aqueduct Racetrack,10/20,19072.0,2880.0
Aqueduct Racetrack,11/20,16584.0,2434.0
Aqueduct Racetrack,12/20,11783.0,1847.0
Aqueduct Racetrack,01/19,48438.0,4346.0
Aqueduct Racetrack,02/19,50705.0,4802.0
Aqueduct Racetrack,03/19,54251.0,5259.0
Aqueduct Racetrack,04/19,50147.0,4690.0
Aqueduct Racetrack,05/19,44138.0,4381.0
Aqueduct Racetrack,06/19,55310.0,4995.0
Aqueduct Racetrack,07/19,56024.0,5699.0
Aqueduct Racetrack,08/19,56467.0,5512.0
Aqueduct Racetrack,09/19,51445.0,4946.0
Aqueduct Racetrack,10/19,51251.0,5507.0
Aqueduct Racetrack,11/19,49764.0,5039.0
Aqueduct Racetrack,12/19,41240.0,4704.0
Astor Pl,01/20,416837.0,466151.0
Astor Pl,02/20,414521.0,474273.0
Astor Pl,03/20,189748.0,225455.0
Astor Pl,04/20,18269.0,30054.0
Astor Pl,05/20,23719.0,38799.0
Astor Pl,06/20,39172.0,60802.0
Astor Pl,07/20,56378.0,86421.0
Astor Pl,08/20,49713.0,77211.0
Astor Pl,09/20,76188.0,107219.0
Astor Pl,10/20,94432.0,141448.0
Astor Pl,11/20,81197.0,123451.0
Astor Pl,12/20,62622.0,93885.0
Astor Pl,01/19,410578.0,429725.0
Astor Pl,02/19,403545.0,439799.0
Astor Pl,03/19,498140.0,505496.0
Astor Pl,04/19,481851.0,500772.0
Astor Pl,05/19,485214.0,511911.0
Astor Pl,06/19,459897.0,498556.0
Astor Pl,07/19,429632.0,458287.0
Astor Pl,08/19,412093.0,459268.0
Astor Pl,09/19,442202.0,493037.0
Astor Pl,10/19,506107.0,542709.0
Astor Pl,11/19,438555.0,473119.0
Astor Pl,12/19,416089.0,464650.0
Astoria - Ditmars Blvd,01/20,442282.0,395991.0
Astoria - Ditmars Blvd,02/20,411898.0,368510.0
Astoria - Ditmars Blvd,03/20,231167.0,218030.0
Astoria - Ditmars Blvd,04/20,29438.0,37002.0
Astoria - Ditmars Blvd,05/20,41127.0,52813.0
Astoria - Ditmars Blvd,06/20,71351.0,86426.0
Astoria - Ditmars Blvd,07/20,99526.0,120427.0
Astoria - Ditmars Blvd,08/20,111421.0,131110.0
Astoria - Ditmars Blvd,09/20,130616.0,152919.0
Astoria - Ditmars Blvd,10/20,148187.0,172158.0
Astoria - Ditmars Blvd,11/20,129030.0,153415.0
Astoria - Ditmars Blvd,12/20,105181.0,127027.0
Astoria - Ditmars Blvd,01/19,392323.0,354925.0
Astoria - Ditmars Blvd,02/19,332259.0,274655.0
Astoria - Ditmars Blvd,03/19,412023.0,352277.0
Astoria - Ditmars Blvd,04/19,449499.0,394234.0
Astoria - Ditmars Blvd,05/19,513697.0,444885.0
Astoria - Ditmars Blvd,06/19,444497.0,402774.0
Astoria - Ditmars Blvd,07/19,414276.0,374487.0
Astoria - Ditmars Blvd,08/19,457936.0,427021.0
Astoria - Ditmars Blvd,09/19,489500.0,435412.0
Astoria - Ditmars Blvd,10/19,488503.0,425400.0
Astoria - Ditmars Blvd,11/19,477574.0,422222.0
Astoria - Ditmars Blvd,12/19,456458.0,403412.0
Astoria Blvd,01/20,204118.0,203228.0
Astoria Blvd,02/20,200136.0,192873.0
Astoria Blvd,03/20,115353.0,119671.0
Astoria Blvd,04/20,13992.0,19753.0
Astoria Blvd,05/20,20830.0,27590.0
Astoria Blvd,06/20,37856.0,47306.0
Astoria Blvd,07/20,54313.0,66951.0
Astoria Blvd,08/20,60293.0,70869.0
Astoria Blvd,09/20,75554.0,85150.0
Astoria Blvd,10/20,85481.0,95320.0
Astoria Blvd,11/20,75525.0,85791.0
Astoria Blvd,12/20,61325.0,69366.0
Astoria Blvd,01/19,286267.0,216140.0
Astoria Blvd,02/19,242828.0,195708.0
Astoria Blvd,03/19,141787.0,123639.0
Astoria Blvd,12/19,58248.0,63711.0
Atlantic Av,01/20,40475.0,19015.0
Atlantic Av,02/20,37775.0,16814.0
Atlantic Av,03/20,28970.0,13917.0
Atlantic Av,04/20,9607.0,5641.0
Atlantic Av,05/20,11942.0,7360.0
Atlantic Av,06/20,13640.0,8756.0
Atlantic Av,07/20,15431.0,10287.0
Atlantic Av,08/20,15287.0,10743.0
Atlantic Av,09/20,15402.0,9909.0
Atlantic Av,10/20,20967.0,12466.0
Atlantic Av,11/20,18946.0,11199.0
Atlantic Av,12/20,15120.0,9289.0
Atlantic Av,01/19,48381.0,21478.0
Atlantic Av,02/19,38210.0,16645.0
Atlantic Av,03/19,41139.0,17930.0
Atlantic Av,04/19,42103.0,18106.0
Atlantic Av,05/19,45538.0,19836.0
Atlantic Av,06/19,42025.0,18615.0
Atlantic Av,07/19,37780.0,17721.0
Atlantic Av,08/19,38133.0,18426.0
Atlantic Av,09/19,41366.0,20166.0
Atlantic Av,10/19,43951.0,19829.0
Atlantic Av,11/19,40026.0,17784.0
Atlantic Av,12/19,39540.0,18260.0
Atlantic Av - Barclays Ctr,01/20,1159111.0,1108520.0
Atlantic Av - Barclays Ctr,02/20,1125899.0,1095054.0
Atlantic Av - Barclays Ctr,03/20,640916.0,634825.0
Atlantic Av - Barclays Ctr,04/20,107018.0,131779.0
Atlantic Av - Barclays Ctr,05/20,132969.0,167632.0
Atlantic Av - Barclays Ctr,06/20,195239.0,244670.0
Atlantic Av - Barclays Ctr,07/20,255033.0,315482.0
Atlantic Av - Barclays Ctr,08/20,271886.0,344380.0
Atlantic Av - Barclays Ctr,09/20,334160.0,401832.0
Atlantic Av - Barclays Ctr,10/20,426047.0,507182.0
Atlantic Av - Barclays Ctr,11/20,351199.0,416914.0
Atlantic Av - Barclays Ctr,12/20,297875.0,369122.0
Atlantic Av - Barclays Ctr,01/19,1163147.0,1056792.0
Atlantic Av - Barclays Ctr,02/19,1075786.0,980104.0
Atlantic Av - Barclays Ctr,03/19,1243553.0,1128281.0
Atlantic Av - Barclays Ctr,04/19,1214725.0,1132183.0
Atlantic Av - Barclays Ctr,05/19,1241947.0,1118416.0
Atlantic Av - Barclays Ctr,06/19,1166012.0,1096315.0
Atlantic Av - Barclays Ctr,07/19,1084186.0,1058893.0
Atlantic Av - Barclays Ctr,08/19,1069478.0,1050020.0
Atlantic Av - Barclays Ctr,09/19,1140682.0,1055655.0
Atlantic Av - Barclays Ctr,10/19,1293773.0,1232477.0
Atlantic Av - Barclays Ctr,11/19,1248210.0,1209417.0
Atlantic Av - Barclays Ctr,12/19,1174496.0,1139298.0
Avenue H,01/20,78806.0,68721.0
Avenue H,02/20,76113.0,66258.0
Avenue H,03/20,48172.0,42941.0
Avenue H,04/20,8127.0,9670.0
Avenue H,05/20,10852.0,12431.0
Avenue H,06/20,16259.0,17732.0
Avenue H,07/20,21144.0,23684.0
Avenue H,08/20,22874.0,25836.0
Avenue H,09/20,29358.0,30475.0
Avenue H,10/20,30576.0,30275.0
Avenue H,11/20,27504.0,28136.0
Avenue H,12/20,22630.0,23849.0
Avenue H,01/19,80151.0,66339.0
Avenue H,02/19,80566.0,66082.0
Avenue H,03/19,95360.0,78609.0
Avenue H,04/19,87237.0,74488.0
Avenue H,05/19,85870.0,75400.0
Avenue H,06/19,68784.0,69159.0
Avenue H,07/19,74710.0,66120.0
Avenue H,08/19,76007.0,69155.0
Avenue H,09/19,98736.0,90430.0
Avenue H,10/19,93336.0,88085.0
Avenue H,11/19,79684.0,68830.0
Avenue H,12/19,80688.0,71272.0
Avenue I,01/20,49907.0,22279.0
Avenue I,02/20,48584.0,24545.0
Avenue I,03/20,35034.0,17417.0
Avenue I,04/20,8143.0,4301.0
Avenue I,05/20,8556.0,4609.0
Avenue I,06/20,11838.0,6706.0
Avenue I,07/20,13874.0,7751.0
Avenue I,08/20,13834.0,8171.0
Avenue I,09/20,15940.0,8376.0
Avenue I,10/20,20754.0,11621.0
Avenue I,11/20,19115.0,10425.0
Avenue I,12/20,16569.0,8501.0
Avenue I,01/19,48185.0,20985.0
Avenue I,02/19,41184.0,19657.0
Avenue I,03/19,42132.0,18706.0
Avenue I,04/19,50980.0,22387.0
Avenue I,05/19,57502.0,25047.0
Avenue I,06/19,47644.0,21921.0
Avenue I,07/19,45194.0,21136.0
Avenue I,08/19,44636.0,21421.0
Avenue I,09/19,53211.0,24743.0
Avenue I,10/19,53031.0,24347.0
Avenue I,11/19,54929.0,26682.0
Avenue I,12/19,54124.0,25753.0
Avenue J,01/20,152459.0,79384.0
Avenue J,02/20,131115.0,67358.0
Avenue J,03/20,95005.0,54361.0
Avenue J,04/20,18086.0,14357.0
Avenue J,05/20,22786.0,17749.0
Avenue J,06/20,34282.0,24854.0
Avenue J,07/20,47326.0,34659.0
Avenue J,08/20,47781.0,34392.0
Avenue J,09/20,67920.0,46699.0
Avenue J,10/20,68127.0,44870.0
Avenue J,11/20,65676.0,44074.0
Avenue J,12/20,55097.0,37146.0
Avenue J,01/19,154406.0,78297.0
Avenue J,02/19,137822.0,71756.0
Avenue J,03/19,167244.0,86211.0
Avenue J,04/19,154851.0,76707.0
Avenue J,05/19,159690.0,83327.0
Avenue J,06/19,141519.0,73612.0
Avenue J,07/19,142457.0,76247.0
Avenue J,08/19,141122.0,73826.0
Avenue J,09/19,161385.0,86313.0
Avenue J,10/19,152539.0,79299.0
Avenue J,11/19,133151.0,70063.0
Avenue J,12/19,151365.0,79416.0
Avenue M,01/20,149552.0,65212.0
Avenue M,02/20,128302.0,54302.0
Avenue M,03/20,84993.0,39597.0
Avenue M,04/20,15692.0,9041.0
Avenue M,05/20,21979.0,11976.0
Avenue M,06/20,34487.0,18394.0
Avenue M,07/20,43643.0,23216.0
Avenue M,08/20,46738.0,23978.0
Avenue M,09/20,63343.0,30416.0
Avenue M,10/20,63376.0,30306.0
Avenue M,11/20,60825.0,29959.0
Avenue M,12/20,51612.0,26426.0
Avenue M,01/19,149696.0,63794.0
Avenue M,02/19,131947.0,54286.0
Avenue M,03/19,155344.0,65750.0
